well_name,DNA_name,DNA_conc,K,Liposome_name,Liposome_conc,Mg,mCherry,combo
F7,AqpZ,5.0,135.0,DOPC-LB4,3.0,25.0,0.5,Sample
F7,AqpZ,5.0,135.0,DOPC-LB4,3.0,25.0,0.5,Sample
F7,AqpZ,5.0,135.0,DOPC-LB4,3.0,25.0,0.5,Sample
F7,AqpZ,5.0,135.0,DOPC-LB4,3.0,25.0,0.5,Sample
F7,AqpZ,5.0,135.0,DOPC-LB4,3.0,25.0,0.5,Sample
F8,AqpZ,5.0,85.0,DOPC-LB4,3.0,15.0,0.5,Sample
F8,AqpZ,5.0,85.0,DOPC-LB4,3.0,15.0,0.5,Sample
F8,AqpZ,5.0,85.0,DOPC-LB4,3.0,15.0,0.5,Sample
F8,AqpZ,5.0,85.0,DOPC-LB4,3.0,15.0,0.5,Sample
F8,AqpZ,5.0,85.0,DOPC-LB4,3.0,15.0,0.5,Sample
F8,AqpZ,5.0,85.0,DOPC-LB4,3.0,15.0,0.5,Sample
F9,SecY-G,5.0,110.0,no_lipo,0.0,15.0,0.5,Sample
F9,SecY-G,5.0,110.0,no_lipo,0.0,15.0,0.5,Sample
F9,SecY-G,5.0,110.0,no_lipo,0.0,15.0,0.5,Sample
F9,SecY-G,5.0,110.0,no_lipo,0.0,15.0,0.5,Sample
F9,SecY-G,5.0,110.0,no_lipo,0.0,15.0,0.5,Sample
F9,SecY-G,5.0,110.0,no_lipo,0.0,15.0,0.5,Sample
G1,AqpZ,5.0,85.0,DOPC-LB5,3.0,25.0,0.5,Sample
G1,AqpZ,5.0,85.0,DOPC-LB5,3.0,25.0,0.5,Sample
G1,AqpZ,5.0,85.0,DOPC-LB5,3.0,25.0,0.5,Sample
G1,AqpZ,5.0,85.0,DOPC-LB5,3.0,25.0,0.5,Sample
G1,AqpZ,5.0,85.0,DOPC-LB5,3.0,25.0,0.5,Sample
G1,AqpZ,5.0,85.0,DOPC-LB5,3.0,25.0,0.5,Sample
G10,SecY-G,5.0,85.0,DOPC-LB5,1.5,25.0,0.5,Sample
G10,SecY-G,5.0,85.0,DOPC-LB5,1.5,25.0,0.5,Sample
G10,SecY-G,5.0,85.0,DOPC-LB5,1.5,25.0,0.5,Sample
G10,SecY-G,5.0,85.0,DOPC-LB5,1.5,25.0,0.5,Sample
G10,SecY-G,5.0,85.0,DOPC-LB5,1.5,25.0,0.5,Sample
G10,SecY-G,5.0,85.0,DOPC-LB5,1.5,25.0,0.5,Sample
G11,SecY-G,5.0,85.0,DOPC-LB5,3.0,25.0,0.5,Sample
G11,SecY-G,5.0,85.0,DOPC-LB5,3.0,25.0,0.5,Sample
G11,SecY-G,5.0,85.0,DOPC-LB5,3.0,25.0,0.5,Sample
G11,SecY-G,5.0,85.0,DOPC-LB5,3.0,25.0,0.5,Sample
G11,SecY-G,5.0,85.0,DOPC-LB5,3.0,25.0,0.5,Sample
G11,SecY-G,5.0,85.0,DOPC-LB5,3.0,25.0,0.5,Sample
G12,AqpZ,5.0,85.0,DOPC-LB4,1.5,15.0,0.5,Sample
G12,AqpZ,5.0,85.0,DOPC-LB4,1.5,15.0,0.5,Sample
G12,AqpZ,5.0,85.0,DOPC-LB4,1.5,15.0,0.5,Sample
G12,AqpZ,5.0,85.0,DOPC-LB4,1.5,15.0,0.5,Sample
G12,AqpZ,5.0,85.0,DOPC-LB4,1.5,15.0,0.5,Sample
G12,AqpZ,5.0,85.0,DOPC-LB4,1.5,15.0,0.5,Sample
G13,AqpZ,5.0,85.0,DOPC-LB5,1.5,25.0,0.5,Sample
G13,AqpZ,5.0,85.0,DOPC-LB5,1.5,25.0,0.5,Sample
G13,AqpZ,5.0,85.0,DOPC-LB5,1.5,25.0,0.5,Sample
G13,AqpZ,5.0,85.0,DOPC-LB5,1.5,25.0,0.5,Sample
G13,AqpZ,5.0,85.0,DOPC-LB5,1.5,25.0,0.5,Sample
G13,AqpZ,5.0,85.0,DOPC-LB5,1.5,25.0,0.5,Sample
G14,SecY-G,5.0,135.0,DOPC-LB4,1.5,20.0,0.5,Sample
G14,SecY-G,5.0,135.0,DOPC-LB4,1.5,20.0,0.5,Sample
G14,SecY-G,5.0,135.0,DOPC-LB4,1.5,20.0,0.5,Sample
G14,SecY-G,5.0,135.0,DOPC-LB4,1.5,20.0,0.5,Sample
G14,SecY-G,5.0,135.0,DOPC-LB4,1.5,20.0,0.5,Sample
G14,SecY-G,5.0,135.0,DOPC-LB4,1.5,20.0,0.5,Sample
G15,SecY-G,5.0,85.0,DOPC-LB4,3.0,20.0,0.5,Sample
G15,SecY-G,5.0,85.0,DOPC-LB4,3.0,20.0,0.5,Sample
G15,SecY-G,5.0,85.0,DOPC-LB4,3.0,20.0,0.5,Sample
G15,SecY-G,5.0,85.0,DOPC-LB4,3.0,20.0,0.5,Sample
G15,SecY-G,5.0,85.0,DOPC-LB4,3.0,20.0,0.5,Sample
G15,SecY-G,5.0,85.0,DOPC-LB4,3.0,20.0,0.5,Sample
G16,SecY-G,5.0,110.0,DOPC-LB4,3.0,20.0,0.5,Sample
G16,SecY-G,5.0,110.0,DOPC-LB4,3.0,20.0,0.5,Sample
G16,SecY-G,5.0,110.0,DOPC-LB4,3.0,20.0,0.5,Sample
G16,SecY-G,5.0,110.0,DOPC-LB4,3.0,20.0,0.5,Sample
G16,SecY-G,5.0,110.0,DOPC-LB4,3.0,20.0,0.5,Sample
G16,SecY-G,5.0,110.0,DOPC-LB4,3.0,20.0,0.5,Sample
G17,SecY-G,5.0,135.0,DOPC-LB5,1.5,20.0,0.5,Sample
G17,SecY-G,5.0,135.0,DOPC-LB5,1.5,20.0,0.5,Sample
G17,SecY-G,5.0,135.0,DOPC-LB5,1.5,20.0,0.5,Sample
G17,SecY-G,5.0,135.0,DOPC-LB5,1.5,20.0,0.5,Sample
G17,SecY-G,5.0,135.0,DOPC-LB5,1.5,20.0,0.5,Sample
G17,SecY-G,5.0,135.0,DOPC-LB5,1.5,20.0,0.5,Sample
G18,AqpZ,5.0,135.0,no_lipo,0.0,20.0,0.5,Sample
G18,AqpZ,5.0,135.0,no_lipo,0.0,20.0,0.5,Sample
G18,AqpZ,5.0,135.0,no_lipo,0.0,20.0,0.5,Sample
G18,AqpZ,5.0,135.0,no_lipo,0.0,20.0,0.5,Sample
G18,AqpZ,5.0,135.0,no_lipo,0.0,20.0,0.5,Sample
G18,AqpZ,5.0,135.0,no_lipo,0.0,20.0,0.5,Sample
G19,SecY-G,5.0,110.0,DOPC-LB5,1.5,25.0,0.5,Sample
G19,SecY-G,5.0,110.0,DOPC-LB5,1.5,25.0,0.5,Sample
G19,SecY-G,5.0,110.0,DOPC-LB5,1.5,25.0,0.5,Sample
G19,SecY-G,5.0,110.0,DOPC-LB5,1.5,25.0,0.5,Sample
G19,SecY-G,5.0,110.0,DOPC-LB5,1.5,25.0,0.5,Sample
G19,SecY-G,5.0,110.0,DOPC-LB5,1.5,25.0,0.5,Sample
G2,SecY-G,5.0,110.0,no_lipo,0.0,25.0,0.5,Sample
G2,SecY-G,5.0,110.0,no_lipo,0.0,25.0,0.5,Sample
G2,SecY-G,5.0,110.0,no_lipo,0.0,25.0,0.5,Sample
G2,SecY-G,5.0,110.0,no_lipo,0.0,25.0,0.5,Sample
G2,SecY-G,5.0,110.0,no_lipo,0.0,25.0,0.5,Sample
G2,SecY-G,5.0,110.0,no_lipo,0.0,25.0,0.5,Sample
G3,AqpZ,5.0,110.0,no_lipo,0.0,15.0,0.5,Sample
G3,AqpZ,5.0,110.0,no_lipo,0.0,15.0,0.5,Sample
G3,AqpZ,5.0,110.0,no_lipo,0.0,15.0,0.5,Sample
G3,AqpZ,5.0,110.0,no_lipo,0.0,15.0,0.5,Sample
G3,AqpZ,5.0,110.0,no_lipo,0.0,15.0,0.5,Sample
G3,AqpZ,5.0,110.0,no_lipo,0.0,15.0,0.5,Sample
G4,AqpZ,5.0,135.0,DOPC-LB4,3.0,15.0,0.5,Sample
G4,AqpZ,5.0,135.0,DOPC-LB4,3.0,15.0,0.5,Sample
G4,AqpZ,5.0,135.0,DOPC-LB4,3.0,15.0,0.5,Sample
G4,AqpZ,5.0,135.0,DOPC-LB4,3.0,15.0,0.5,Sample
G4,AqpZ,5.0,135.0,DOPC-LB4,3.0,15.0,0.5,Sample
G4,AqpZ,5.0,135.0,DOPC-LB4,3.0,15.0,0.5,Sample
G5,AqpZ,5.0,110.0,no_lipo,0.0,20.0,0.5,Sample
G5,AqpZ,5.0,110.0,no_lipo,0.0,20.0,0.5,Sample
G5,AqpZ,5.0,110.0,no_lipo,0.0,20.0,0.5,Sample
G5,AqpZ,5.0,110.0,no_lipo,0.0,20.0,0.5,Sample
G5,AqpZ,5.0,110.0,no_lipo,0.0,20.0,0.5,Sample
G5,AqpZ,5.0,110.0,no_lipo,0.0,20.0,0.5,Sample
G6,AqpZ,5.0,110.0,DOPC-LB5,1.5,15.0,0.5,Sample
G6,AqpZ,5.0,110.0,DOPC-LB5,1.5,15.0,0.5,Sample
G6,AqpZ,5.0,110.0,DOPC-LB5,1.5,15.0,0.5,Sample
G6,AqpZ,5.0,110.0,DOPC-LB5,1.5,15.0,0.5,Sample
G6,AqpZ,5.0,110.0,DOPC-LB5,1.5,15.0,0.5,Sample
G6,AqpZ,5.0,110.0,DOPC-LB5,1.5,15.0,0.5,Sample
G7,Blank,0.0,135.0,DOPC-LB5,3.0,25.0,0.5,Blank
G7,Blank,0.0,135.0,DOPC-LB5,3.0,25.0,0.5,Blank
G7,Blank,0.0,135.0,DOPC-LB5,3.0,25.0,0.5,Blank
G7,Blank,0.0,135.0,DOPC-LB5,3.0,25.0,0.5,Blank
G7,Blank,0.0,135.0,DOPC-LB5,3.0,25.0,0.5,Blank
G7,Blank,0.0,135.0,DOPC-LB5,3.0,25.0,0.5,Blank
G8,AqpZ,5.0,85.0,DOPC-LB5,1.5,20.0,0.5,Sample
G8,AqpZ,5.0,85.0,DOPC-LB5,1.5,20.0,0.5,Sample
G8,AqpZ,5.0,85.0,DOPC-LB5,1.5,20.0,0.5,Sample
G8,AqpZ,5.0,85.0,DOPC-LB5,1.5,20.0,0.5,Sample
G8,AqpZ,5.0,85.0,DOPC-LB5,1.5,20.0,0.5,Sample
G8,AqpZ,5.0,85.0,DOPC-LB5,1.5,20.0,0.5,Sample
G9,Blank,0.0,85.0,no_lipo,0.0,25.0,0.5,Blank
G9,Blank,0.0,85.0,no_lipo,0.0,25.0,0.5,Blank
G9,Blank,0.0,85.0,no_lipo,0.0,25.0,0.5,Blank
G9,Blank,0.0,85.0,no_lipo,0.0,25.0,0.5,Blank
G9,Blank,0.0,85.0,no_lipo,0.0,25.0,0.5,Blank
G9,Blank,0.0,85.0,no_lipo,0.0,25.0,0.5,Blank
H1,AqpZ,5.0,135.0,DOPC-LB5,1.5,20.0,0.5,Sample
H1,AqpZ,5.0,135.0,DOPC-LB5,1.5,20.0,0.5,Sample
H1,AqpZ,5.0,135.0,DOPC-LB5,1.5,20.0,0.5,Sample
H1,AqpZ,5.0,135.0,DOPC-LB5,1.5,20.0,0.5,Sample
H1,AqpZ,5.0,135.0,DOPC-LB5,1.5,20.0,0.5,Sample
H1,AqpZ,5.0,135.0,DOPC-LB5,1.5,20.0,0.5,Sample
H10,AqpZ,5.0,135.0,no_lipo,0.0,25.0,0.5,Sample
H10,AqpZ,5.0,135.0,no_lipo,0.0,25.0,0.5,Sample
H10,AqpZ,5.0,135.0,no_lipo,0.0,25.0,0.5,Sample
H10,AqpZ,5.0,135.0,no_lipo,0.0,25.0,0.5,Sample
H10,AqpZ,5.0,135.0,no_lipo,0.0,25.0,0.5,Sample
H10,AqpZ,5.0,135.0,no_lipo,0.0,25.0,0.5,Sample
H11,AqpZ,5.0,110.0,DOPC-LB5,3.0,15.0,0.5,Sample
H11,AqpZ,5.0,110.0,DOPC-LB5,3.0,15.0,0.5,Sample
H11,AqpZ,5.0,110.0,DOPC-LB5,3.0,15.0,0.5,Sample
H11,AqpZ,5.0,110.0,DOPC-LB5,3.0,15.0,0.5,Sample
H11,AqpZ,5.0,110.0,DOPC-LB5,3.0,15.0,0.5,Sample
H11,AqpZ,5.0,110.0,DOPC-LB5,3.0,15.0,0.5,Sample
H12,AqpZ,5.0,110.0,no_lipo,0.0,25.0,0.5,Sample
H12,AqpZ,5.0,110.0,no_lipo,0.0,25.0,0.5,Sample
H12,AqpZ,5.0,110.0,no_lipo,0.0,25.0,0.5,Sample
H12,AqpZ,5.0,110.0,no_lipo,0.0,25.0,0.5,Sample
H12,AqpZ,5.0,110.0,no_lipo,0.0,25.0,0.5,Sample
H12,AqpZ,5.0,110.0,no_lipo,0.0,25.0,0.5,Sample
H13,Blank,0.0,85.0,no_lipo,0.0,15.0,0.5,Blank
H13,Blank,0.0,85.0,no_lipo,0.0,15.0,0.5,Blank
H13,Blank,0.0,85.0,no_lipo,0.0,15.0,0.5,Blank
H13,Blank,0.0,85.0,no_lipo,0.0,15.0,0.5,Blank
H13,Blank,0.0,85.0,no_lipo,0.0,15.0,0.5,Blank
H13,Blank,0.0,85.0,no_lipo,0.0,15.0,0.5,Blank
H14,AqpZ,5.0,110.0,no_lipo,0.0,25.0,0.5,Sample
H14,AqpZ,5.0,110.0,no_lipo,0.0,25.0,0.5,Sample
H14,AqpZ,5.0,110.0,no_lipo,0.0,25.0,0.5,Sample
H14,AqpZ,5.0,110.0,no_lipo,0.0,25.0,0.5,Sample
H14,AqpZ,5.0,110.0,no_lipo,0.0,25.0,0.5,Sample
H14,AqpZ,5.0,110.0,no_lipo,0.0,25.0,0.5,Sample
H15,Blank,0.0,135.0,DOPC-LB4,3.0,25.0,0.5,Blank
H15,Blank,0.0,135.0,DOPC-LB4,3.0,25.0,0.5,Blank
H15,Blank,0.0,135.0,DOPC-LB4,3.0,25.0,0.5,Blank
H15,Blank,0.0,135.0,DOPC-LB4,3.0,25.0,0.5,Blank
H15,Blank,0.0,135.0,DOPC-LB4,3.0,25.0,0.5,Blank
H15,Blank,0.0,135.0,DOPC-LB4,3.0,25.0,0.5,Blank
H16,AqpZ,5.0,85.0,DOPC-LB5,3.0,15.0,0.5,Sample
H16,AqpZ,5.0,85.0,DOPC-LB5,3.0,15.0,0.5,Sample
H16,AqpZ,5.0,85.0,DOPC-LB5,3.0,15.0,0.5,Sample
H16,AqpZ,5.0,85.0,DOPC-LB5,3.0,15.0,0.5,Sample
H16,AqpZ,5.0,85.0,DOPC-LB5,3.0,15.0,0.5,Sample
H16,AqpZ,5.0,85.0,DOPC-LB5,3.0,15.0,0.5,Sample
H17,SecY-G,5.0,110.0,DOPC-LB4,3.0,25.0,0.5,Sample
H17,SecY-G,5.0,110.0,DOPC-LB4,3.0,25.0,0.5,Sample
H17,SecY-G,5.0,110.0,DOPC-LB4,3.0,25.0,0.5,Sample
H17,SecY-G,5.0,110.0,DOPC-LB4,3.0,25.0,0.5,Sample
H17,SecY-G,5.0,110.0,DOPC-LB4,3.0,25.0,0.5,Sample
H17,SecY-G,5.0,110.0,DOPC-LB4,3.0,25.0,0.5,Sample
H18,Blank,0.0,85.0,DOPC-LB5,3.0,25.0,0.5,Blank
H18,Blank,0.0,85.0,DOPC-LB5,3.0,25.0,0.5,Blank
H18,Blank,0.0,85.0,DOPC-LB5,3.0,25.0,0.5,Blank
H18,Blank,0.0,85.0,DOPC-LB5,3.0,25.0,0.5,Blank
H18,Blank,0.0,85.0,DOPC-LB5,3.0,25.0,0.5,Blank
H18,Blank,0.0,85.0,DOPC-LB5,3.0,25.0,0.5,Blank
H19,AqpZ,5.0,110.0,no_lipo,0.0,20.0,0.5,Sample
H19,AqpZ,5.0,110.0,no_lipo,0.0,20.0,0.5,Sample
H19,AqpZ,5.0,110.0,no_lipo,0.0,20.0,0.5,Sample
H19,AqpZ,5.0,110.0,no_lipo,0.0,20.0,0.5,Sample
H19,AqpZ,5.0,110.0,no_lipo,0.0,20.0,0.5,Sample
H19,AqpZ,5.0,110.0,no_lipo,0.0,20.0,0.5,Sample
H2,AqpZ,5.0,110.0,DOPC-LB4,1.5,20.0,0.5,Sample
H2,AqpZ,5.0,110.0,DOPC-LB4,1.5,20.0,0.5,Sample
H2,AqpZ,5.0,110.0,DOPC-LB4,1.5,20.0,0.5,Sample
H2,AqpZ,5.0,110.0,DOPC-LB4,1.5,20.0,0.5,Sample
H2,AqpZ,5.0,110.0,DOPC-LB4,1.5,20.0,0.5,Sample
H2,AqpZ,5.0,110.0,DOPC-LB4,1.5,20.0,0.5,Sample
H3,AqpZ,5.0,110.0,DOPC-LB5,3.0,25.0,0.5,Sample
H3,AqpZ,5.0,110.0,DOPC-LB5,3.0,25.0,0.5,Sample
H3,AqpZ,5.0,110.0,DOPC-LB5,3.0,25.0,0.5,Sample
H3,AqpZ,5.0,110.0,DOPC-LB5,3.0,25.0,0.5,Sample
H3,AqpZ,5.0,110.0,DOPC-LB5,3.0,25.0,0.5,Sample
H3,AqpZ,5.0,110.0,DOPC-LB5,3.0,25.0,0.5,Sample
H4,AqpZ,5.0,85.0,DOPC-LB5,1.5,20.0,0.5,Sample
H4,AqpZ,5.0,85.0,DOPC-LB5,1.5,20.0,0.5,Sample
H4,AqpZ,5.0,85.0,DOPC-LB5,1.5,20.0,0.5,Sample
H4,AqpZ,5.0,85.0,DOPC-LB5,1.5,20.0,0.5,Sample
H4,AqpZ,5.0,85.0,DOPC-LB5,1.5,20.0,0.5,Sample
H4,AqpZ,5.0,85.0,DOPC-LB5,1.5,20.0,0.5,Sample
H5,AqpZ,5.0,110.0,DOPC-LB5,1.5,20.0,0.5,Sample
H5,AqpZ,5.0,110.0,DOPC-LB5,1.5,20.0,0.5,Sample
H5,AqpZ,5.0,110.0,DOPC-LB5,1.5,20.0,0.5,Sample
H5,AqpZ,5.0,110.0,DOPC-LB5,1.5,20.0,0.5,Sample
H5,AqpZ,5.0,110.0,DOPC-LB5,1.5,20.0,0.5,Sample
H5,AqpZ,5.0,110.0,DOPC-LB5,1.5,20.0,0.5,Sample
H6,AqpZ,5.0,110.0,DOPC-LB4,3.0,15.0,0.5,Sample
H6,AqpZ,5.0,110.0,DOPC-LB4,3.0,15.0,0.5,Sample
H6,AqpZ,5.0,110.0,DOPC-LB4,3.0,15.0,0.5,Sample
H6,AqpZ,5.0,110.0,DOPC-LB4,3.0,15.0,0.5,Sample
H6,AqpZ,5.0,110.0,DOPC-LB4,3.0,15.0,0.5,Sample
H6,AqpZ,5.0,110.0,DOPC-LB4,3.0,15.0,0.5,Sample
H7,AqpZ,5.0,85.0,DOPC-LB5,1.5,20.0,0.5,Sample
H7,AqpZ,5.0,85.0,DOPC-LB5,1.5,20.0,0.5,Sample
H7,AqpZ,5.0,85.0,DOPC-LB5,1.5,20.0,0.5,Sample
H7,AqpZ,5.0,85.0,DOPC-LB5,1.5,20.0,0.5,Sample
H7,AqpZ,5.0,85.0,DOPC-LB5,1.5,20.0,0.5,Sample
H7,AqpZ,5.0,85.0,DOPC-LB5,1.5,20.0,0.5,Sample
H8,SecY-G,5.0,135.0,DOPC-LB5,3.0,25.0,0.5,Sample
H8,SecY-G,5.0,135.0,DOPC-LB5,3.0,25.0,0.5,Sample
H8,SecY-G,5.0,135.0,DOPC-LB5,3.0,25.0,0.5,Sample
H8,SecY-G,5.0,135.0,DOPC-LB5,3.0,25.0,0.5,Sample
H8,SecY-G,5.0,135.0,DOPC-LB5,3.0,25.0,0.5,Sample
H8,SecY-G,5.0,135.0,DOPC-LB5,3.0,25.0,0.5,Sample
H9,AqpZ,5.0,135.0,DOPC-LB5,1.5,25.0,0.5,Sample
H9,AqpZ,5.0,135.0,DOPC-LB5,1.5,25.0,0.5,Sample
H9,AqpZ,5.0,135.0,DOPC-LB5,1.5,25.0,0.5,Sample
H9,AqpZ,5.0,135.0,DOPC-LB5,1.5,25.0,0.5,Sample
H9,AqpZ,5.0,135.0,DOPC-LB5,1.5,25.0,0.5,Sample
H9,AqpZ,5.0,135.0,DOPC-LB5,1.5,25.0,0.5,Sample
I1,SecY-G,5.0,85.0,no_lipo,0.0,15.0,0.5,Sample
I1,SecY-G,5.0,85.0,no_lipo,0.0,15.0,0.5,Sample
I1,SecY-G,5.0,85.0,no_lipo,0.0,15.0,0.5,Sample
I1,SecY-G,5.0,85.0,no_lipo,0.0,15.0,0.5,Sample
I1,SecY-G,5.0,85.0,no_lipo,0.0,15.0,0.5,Sample
I1,SecY-G,5.0,85.0,no_lipo,0.0,15.0,0.5,Sample
I10,SecY-G,5.0,85.0,DOPC-LB5,3.0,20.0,0.5,Sample
I10,SecY-G,5.0,85.0,DOPC-LB5,3.0,20.0,0.5,Sample
I10,SecY-G,5.0,85.0,DOPC-LB5,3.0,20.0,0.5,Sample
I10,SecY-G,5.0,85.0,DOPC-LB5,3.0,20.0,0.5,Sample
I10,SecY-G,5.0,85.0,DOPC-LB5,3.0,20.0,0.5,Sample
I10,SecY-G,5.0,85.0,DOPC-LB5,3.0,20.0,0.5,Sample
I11,Blank,0.0,85.0,no_lipo,0.0,25.0,0.5,Blank
I11,Blank,0.0,85.0,no_lipo,0.0,25.0,0.5,Blank
I11,Blank,0.0,85.0,no_lipo,0.0,25.0,0.5,Blank
I11,Blank,0.0,85.0,no_lipo,0.0,25.0,0.5,Blank
I11,Blank,0.0,85.0,no_lipo,0.0,25.0,0.5,Blank
I11,Blank,0.0,85.0,no_lipo,0.0,25.0,0.5,Blank
I12,SecY-G,5.0,110.0,DOPC-LB5,3.0,25.0,0.5,Sample
I12,SecY-G,5.0,110.0,DOPC-LB5,3.0,25.0,0.5,Sample
I12,SecY-G,5.0,110.0,DOPC-LB5,3.0,25.0,0.5,Sample
I12,SecY-G,5.0,110.0,DOPC-LB5,3.0,25.0,0.5,Sample
I12,SecY-G,5.0,110.0,DOPC-LB5,3.0,25.0,0.5,Sample
I12,SecY-G,5.0,110.0,DOPC-LB5,3.0,25.0,0.5,Sample
I13,SecY-G,5.0,85.0,DOPC-LB5,1.5,25.0,0.5,Sample
I13,SecY-G,5.0,85.0,DOPC-LB5,1.5,25.0,0.5,Sample
I13,SecY-G,5.0,85.0,DOPC-LB5,1.5,25.0,0.5,Sample
I13,SecY-G,5.0,85.0,DOPC-LB5,1.5,25.0,0.5,Sample
I13,SecY-G,5.0,85.0,DOPC-LB5,1.5,25.0,0.5,Sample
I13,SecY-G,5.0,85.0,DOPC-LB5,1.5,25.0,0.5,Sample
I14,SecY-G,5.0,135.0,DOPC-LB5,1.5,25.0,0.5,Sample
I14,SecY-G,5.0,135.0,DOPC-LB5,1.5,25.0,0.5,Sample
I14,SecY-G,5.0,135.0,DOPC-LB5,1.5,25.0,0.5,Sample
I14,SecY-G,5.0,135.0,DOPC-LB5,1.5,25.0,0.5,Sample
I14,SecY-G,5.0,135.0,DOPC-LB5,1.5,25.0,0.5,Sample
I14,SecY-G,5.0,135.0,DOPC-LB5,1.5,25.0,0.5,Sample
I15,AqpZ,5.0,85.0,no_lipo,0.0,15.0,0.5,Sample
I15,AqpZ,5.0,85.0,no_lipo,0.0,15.0,0.5,Sample
I15,AqpZ,5.0,85.0,no_lipo,0.0,15.0,0.5,Sample
I15,AqpZ,5.0,85.0,no_lipo,0.0,15.0,0.5,Sample
I15,AqpZ,5.0,85.0,no_lipo,0.0,15.0,0.5,Sample
I15,AqpZ,5.0,85.0,no_lipo,0.0,15.0,0.5,Sample
I16,AqpZ,5.0,110.0,DOPC-LB4,3.0,20.0,0.5,Sample
I16,AqpZ,5.0,110.0,DOPC-LB4,3.0,20.0,0.5,Sample
I16,AqpZ,5.0,110.0,DOPC-LB4,3.0,20.0,0.5,Sample
I16,AqpZ,5.0,110.0,DOPC-LB4,3.0,20.0,0.5,Sample
I16,AqpZ,5.0,110.0,DOPC-LB4,3.0,20.0,0.5,Sample
I16,AqpZ,5.0,110.0,DOPC-LB4,3.0,20.0,0.5,Sample
I17,Blank,0.0,85.0,no_lipo,0.0,15.0,0.5,Blank
I17,Blank,0.0,85.0,no_lipo,0.0,15.0,0.5,Blank
I17,Blank,0.0,85.0,no_lipo,0.0,15.0,0.5,Blank
I17,Blank,0.0,85.0,no_lipo,0.0,15.0,0.5,Blank
I17,Blank,0.0,85.0,no_lipo,0.0,15.0,0.5,Blank
I17,Blank,0.0,85.0,no_lipo,0.0,15.0,0.5,Blank
I18,AqpZ,5.0,135.0,DOPC-LB5,3.0,25.0,0.5,Sample
I18,AqpZ,5.0,135.0,DOPC-LB5,3.0,25.0,0.5,Sample
I18,AqpZ,5.0,135.0,DOPC-LB5,3.0,25.0,0.5,Sample
I18,AqpZ,5.0,135.0,DOPC-LB5,3.0,25.0,0.5,Sample
I18,AqpZ,5.0,135.0,DOPC-LB5,3.0,25.0,0.5,Sample
I18,AqpZ,5.0,135.0,DOPC-LB5,3.0,25.0,0.5,Sample
I19,AqpZ,5.0,135.0,DOPC-LB5,1.5,20.0,0.5,Sample
I19,AqpZ,5.0,135.0,DOPC-LB5,1.5,20.0,0.5,Sample
I19,AqpZ,5.0,135.0,DOPC-LB5,1.5,20.0,0.5,Sample
I19,AqpZ,5.0,135.0,DOPC-LB5,1.5,20.0,0.5,Sample
I19,AqpZ,5.0,135.0,DOPC-LB5,1.5,20.0,0.5,Sample
I19,AqpZ,5.0,135.0,DOPC-LB5,1.5,20.0,0.5,Sample
I2,SecY-G,5.0,135.0,DOPC-LB4,1.5,20.0,0.5,Sample
I2,SecY-G,5.0,135.0,DOPC-LB4,1.5,20.0,0.5,Sample
I2,SecY-G,5.0,135.0,DOPC-LB4,1.5,20.0,0.5,Sample
I2,SecY-G,5.0,135.0,DOPC-LB4,1.5,20.0,0.5,Sample
I2,SecY-G,5.0,135.0,DOPC-LB4,1.5,20.0,0.5,Sample
I2,SecY-G,5.0,135.0,DOPC-LB4,1.5,20.0,0.5,Sample
I3,Blank,0.0,85.0,DOPC-LB5,3.0,15.0,0.5,Blank
I3,Blank,0.0,85.0,DOPC-LB5,3.0,15.0,0.5,Blank
I3,Blank,0.0,85.0,DOPC-LB5,3.0,15.0,0.5,Blank
I3,Blank,0.0,85.0,DOPC-LB5,3.0,15.0,0.5,Blank
I3,Blank,0.0,85.0,DOPC-LB5,3.0,15.0,0.5,Blank
I3,Blank,0.0,85.0,DOPC-LB5,3.0,15.0,0.5,Blank
I4,SecY-G,5.0,85.0,no_lipo,0.0,20.0,0.5,Sample
I4,SecY-G,5.0,85.0,no_lipo,0.0,20.0,0.5,Sample
I4,SecY-G,5.0,85.0,no_lipo,0.0,20.0,0.5,Sample
I4,SecY-G,5.0,85.0,no_lipo,0.0,20.0,0.5,Sample
I4,SecY-G,5.0,85.0,no_lipo,0.0,20.0,0.5,Sample
I4,SecY-G,5.0,85.0,no_lipo,0.0,20.0,0.5,Sample
I5,AqpZ,5.0,85.0,DOPC-LB4,1.5,25.0,0.5,Sample
I5,AqpZ,5.0,85.0,DOPC-LB4,1.5,25.0,0.5,Sample
I5,AqpZ,5.0,85.0,DOPC-LB4,1.5,25.0,0.5,Sample
I5,AqpZ,5.0,85.0,DOPC-LB4,1.5,25.0,0.5,Sample
I5,AqpZ,5.0,85.0,DOPC-LB4,1.5,25.0,0.5,Sample
I5,AqpZ,5.0,85.0,DOPC-LB4,1.5,25.0,0.5,Sample
I6,SecY-G,5.0,85.0,DOPC-LB5,3.0,15.0,0.5,Sample
I6,SecY-G,5.0,85.0,DOPC-LB5,3.0,15.0,0.5,Sample
I6,SecY-G,5.0,85.0,DOPC-LB5,3.0,15.0,0.5,Sample
I6,SecY-G,5.0,85.0,DOPC-LB5,3.0,15.0,0.5,Sample
I6,SecY-G,5.0,85.0,DOPC-LB5,3.0,15.0,0.5,Sample
I6,SecY-G,5.0,85.0,DOPC-LB5,3.0,15.0,0.5,Sample
